match_key,match_date,season,top_disposal_player_id,top_disposal_player_id_value,top_goal_kicker_player_id,top_goal_kicker_player_id_value,top_fantasy_player_id,top_fantasy_player_id_value
2009-04-04|2|Hawthorn Hawks|Sydney Swans,2009-04-04,2009,44463.0,33.0,45548.0,4.0,44169,144
2009-04-05|2|Essendon Bombers|Fremantle Dockers,2009-04-05,2009,45191.0,30.0,44458.0,3.0,45522,119
2009-04-05|2|North Melbourne Kangaroos|Western Bulldogs,2009-04-05,2009,43428.0,28.0,44050.0,3.0,44250,136
2009-04-05|2|Port Adelaide Power|West Coast Eagles,2009-04-05,2009,43621.0,33.0,44221.0,4.0,44891,136
2009-04-09|3|Collingwood Magpies|Geelong Cats,2009-04-09,2009,43262.0,37.0,45420.0,4.0,45420,152
2009-04-11|3|Brisbane Lions|Sydney Swans,2009-04-11,2009,45367.0,29.0,45381.0,4.0,44169,133
2009-04-11|3|Carlton Blues|Essendon Bombers,2009-04-11,2009,44194.0,33.0,45677.0,5.0,44194,113
2009-04-11|3|St Kilda Saints|West Coast Eagles,2009-04-11,2009,44516.0,31.0,43903.0,4.0,44516,144
2009-04-12|3|Adelaide Crows|Fremantle Dockers,2009-04-12,2009,45579.0,28.0,44719.0,4.0,45579,107
2009-04-12|3|Hawthorn Hawks|North Melbourne Kangaroos,2009-04-12,2009,45561.0,38.0,44825.0,5.0,45824,122
2009-04-12|3|Melbourne Demons|Port Adelaide Power,2009-04-12,2009,45392.0,35.0,45925.0,6.0,45392,121
2009-04-13|3|Richmond Tigers|Western Bulldogs,2009-04-13,2009,45121.0,33.0,45316.0,4.0,45121,123
2009-04-17|4|Brisbane Lions|Collingwood Magpies,2009-04-17,2009,45681.0,29.0,44465.0,4.0,44673,135
2009-04-18|4|Adelaide Crows|Geelong Cats,2009-04-18,2009,43262.0,46.0,43262.0,3.0,43262,155
2009-04-18|4|Carlton Blues|Sydney Swans,2009-04-18,2009,45157.0,31.0,43383.0,3.0,45157,127
2009-04-18|4|Fremantle Dockers|St Kilda Saints,2009-04-18,2009,44866.0,32.0,44786.0,5.0,44516,119
2009-04-18|4|Hawthorn Hawks|Port Adelaide Power,2009-04-18,2009,45340.0,33.0,45925.0,6.0,43406,133
2009-04-19|4|Essendon Bombers|North Melbourne Kangaroos,2009-04-19,2009,45576.0,33.0,43963.0,4.0,45576,131
2009-04-19|4|Melbourne Demons|Richmond Tigers,2009-04-19,2009,45377.0,44.0,45833.0,4.0,45377,155
2009-04-19|4|West Coast Eagles|Western Bulldogs,2009-04-19,2009,43428.0,30.0,44044.0,4.0,45974,153
2009-04-24|5|Port Adelaide Power|St Kilda Saints,2009-04-24,2009,45582.0,32.0,44786.0,4.0,44786,136
2009-04-25|5|Collingwood Magpies|Essendon Bombers,2009-04-25,2009,45048.0,37.0,43294.0,4.0,45469,150
2009-04-25|5|Fremantle Dockers|Sydney Swans,2009-04-25,2009,45367.0,28.0,44553.0,3.0,45367,133
2009-04-25|5|Hawthorn Hawks|West Coast Eagles,2009-04-25,2009,44508.0,40.0,44540.0,4.0,44508,140
2009-04-25|5|North Melbourne Kangaroos|Richmond Tigers,2009-04-25,2009,44127.0,33.0,44785.0,3.0,44127,131
2009-04-26|5|Adelaide Crows|Melbourne Demons,2009-04-26,2009,45549.0,35.0,43758.0,2.0,45549,127
2009-04-26|5|Brisbane Lions|Geelong Cats,2009-04-26,2009,43262.0,42.0,44012.0,3.0,43262,140
2009-04-26|5|Carlton Blues|Western Bulldogs,2009-04-26,2009,45605.0,29.0,45624.0,4.0,44941,130
2009-05-01|6|Collingwood Magpies|North Melbourne Kangaroos,2009-05-01,2009,45881.0,34.0,43778.0,4.0,45469,137
2009-05-02|6|Adelaide Crows|Port Adelaide Power,2009-05-02,2009,43621.0,37.0,43927.0,3.0,45149,130
2009-05-02|6|Brisbane Lions|Essendon Bombers,2009-05-02,2009,45191.0,36.0,45387.0,5.0,45387,136
2009-05-02|6|Carlton Blues|Hawthorn Hawks,2009-05-02,2009,44508.0,35.0,44825.0,8.0,44825,142
2009-05-02|6|Fremantle Dockers|West Coast Eagles,2009-05-02,2009,45579.0,35.0,44051.0,2.0,43748,138
2009-05-03|6|Geelong Cats|Melbourne Demons,2009-05-03,2009,43349.0,41.0,44161.0,4.0,45420,161
2009-05-03|6|Richmond Tigers|Sydney Swans,2009-05-03,2009,44127.0,29.0,43599.0,2.0,44780,117
2009-05-03|6|St Kilda Saints|Western Bulldogs,2009-05-03,2009,43903.0,33.0,44786.0,4.0,43903,141
2009-05-08|7|Essendon Bombers|Hawthorn Hawks,2009-05-08,2009,45001.0,36.0,43847.0,5.0,45001,147
2009-05-09|7|Brisbane Lions|Richmond Tigers,2009-05-09,2009,45377.0,35.0,45387.0,4.0,45377,123
2009-05-09|7|Carlton Blues|Fremantle Dockers,2009-05-09,2009,45863.0,35.0,45157.0,3.0,43884,142
2009-05-09|7|Geelong Cats|Sydney Swans,2009-05-09,2009,44892.0,34.0,44161.0,4.0,44161,149
2009-05-09|7|North Melbourne Kangaroos|Port Adelaide Power,2009-05-09,2009,43621.0,29.0,43522.0,3.0,43406,126
2009-05-10|7|Adelaide Crows|Western Bulldogs,2009-05-10,2009,45089.0,34.0,45161.0,4.0,43888,120
2009-05-10|7|Melbourne Demons|West Coast Eagles,2009-05-10,2009,44536.0,34.0,44266.0,4.0,44536,146
2009-05-11|7|Collingwood Magpies|St Kilda Saints,2009-05-11,2009,44516.0,38.0,44786.0,5.0,45582,130
2009-05-15|8|Fremantle Dockers|Hawthorn Hawks,2009-05-15,2009,44508.0,34.0,43847.0,4.0,45793,146
2009-05-16|8|Adelaide Crows|Brisbane Lions,2009-05-16,2009,44917.0,35.0,45381.0,5.0,44917,162
2009-05-16|8|Geelong Cats|North Melbourne Kangaroos,2009-05-16,2009,43349.0,34.0,43349.0,3.0,43349,139
2009-05-16|8|Melbourne Demons|Western Bulldogs,2009-05-16,2009,44514.0,37.0,43353.0,4.0,43428,131
2009-05-16|8|Sydney Swans|West Coast Eagles,2009-05-16,2009,45873.0,29.0,45563.0,5.0,43634,129
2009-05-17|8|Carlton Blues|Collingwood Magpies,2009-05-17,2009,44194.0,32.0,43383.0,4.0,44941,133
2009-05-17|8|Essendon Bombers|St Kilda Saints,2009-05-17,2009,45191.0,39.0,44239.0,4.0,45582,147
2009-05-17|8|Port Adelaide Power|Richmond Tigers,2009-05-17,2009,45121.0,31.0,45925.0,7.0,45925,138
2009-05-22|9|Geelong Cats|Western Bulldogs,2009-05-22,2009,43262.0,38.0,44161.0,5.0,45316,122
2009-05-23|9|Adelaide Crows|Carlton Blues,2009-05-23,2009,45501.0,32.0,44231.0,5.0,45904,131
2009-05-23|9|Collingwood Magpies|West Coast Eagles,2009-05-23,2009,44673.0,38.0,44446.0,4.0,45048,158
2009-05-23|9|Essendon Bombers|Richmond Tigers,2009-05-23,2009,45121.0,30.0,45677.0,4.0,45263,139
2009-05-23|9|Fremantle Dockers|North Melbourne Kangaroos,2009-05-23,2009,45579.0,26.0,43963.0,5.0,45579,105
2009-05-24|9|Brisbane Lions|St Kilda Saints,2009-05-24,2009,44336.0,33.0,44239.0,4.0,44516,133
2009-05-24|9|Hawthorn Hawks|Melbourne Demons,2009-05-24,2009,45054.0,37.0,43847.0,4.0,45054,159
2009-05-24|9|Port Adelaide Power|Sydney Swans,2009-05-24,2009,45646.0,32.0,43773.0,2.0,45646,128
2009-05-29|10|Carlton Blues|West Coast Eagles,2009-05-29,2009,44558.0,32.0,44266.0,6.0,44941,125
2009-05-30|10|Brisbane Lions|North Melbourne Kangaroos,2009-05-30,2009,45881.0,37.0,44079.0,4.0,43270,130
2009-05-30|10|Fremantle Dockers|Richmond Tigers,2009-05-30,2009,45121.0,30.0,43713.0,2.0,43748,135
2009-05-30|10|Melbourne Demons|St Kilda Saints,2009-05-30,2009,45582.0,35.0,44786.0,4.0,44516,146
2009-05-30|10|Sydney Swans|Western Bulldogs,2009-05-30,2009,45782.0,31.0,45563.0,6.0,43883,126
2009-05-31|10|Adelaide Crows|Hawthorn Hawks,2009-05-31,2009,45089.0,38.0,45161.0,5.0,44898,133
2009-05-31|10|Collingwood Magpies|Port Adelaide Power,2009-05-31,2009,45048.0,48.0,43294.0,4.0,45048,154
2009-05-31|10|Essendon Bombers|Geelong Cats,2009-05-31,2009,44892.0,37.0,44161.0,6.0,43500,136
2009-06-05|11|Richmond Tigers|Western Bulldogs,2009-06-05,2009,43614.0,33.0,44050.0,4.0,44127,129
2009-06-06|11|Brisbane Lions|Carlton Blues,2009-06-06,2009,45359.0,33.0,45513.0,8.0,45513,136
2009-06-06|11|Fremantle Dockers|Port Adelaide Power,2009-06-06,2009,43621.0,34.0,44808.0,3.0,43621,112
2009-06-06|11|North Melbourne Kangaroos|St Kilda Saints,2009-06-06,2009,45582.0,32.0,44239.0,6.0,44786,120
2009-06-07|11|Adelaide Crows|Essendon Bombers,2009-06-07,2009,45501.0,41.0,45102.0,7.0,45501,166
2009-06-07|11|Geelong Cats|West Coast Eagles,2009-06-07,2009,43262.0,43.0,44012.0,3.0,43262,155
2009-06-07|11|Hawthorn Hawks|Sydney Swans,2009-06-07,2009,45782.0,26.0,43847.0,3.0,45548,124
2009-06-08|11|Collingwood Magpies|Melbourne Demons,2009-06-08,2009,44673.0,39.0,43725.0,5.0,44673,147
2009-06-12|12|Carlton Blues|St Kilda Saints,2009-06-12,2009,44516.0,36.0,44786.0,5.0,44516,137
2009-06-13|12|Port Adelaide Power|Western Bulldogs,2009-06-13,2009,43645.0,37.0,44050.0,3.0,43621,130
2009-06-13|12|Richmond Tigers|West Coast Eagles,2009-06-13,2009,45121.0,30.0,44538.0,5.0,44733,136
2009-06-14|12|Adelaide Crows|North Melbourne Kangaroos,2009-06-14,2009,45089.0,31.0,44719.0,3.0,45492,132
2009-06-14|12|Brisbane Lions|Hawthorn Hawks,2009-06-14,2009,45813.0,36.0,45387.0,5.0,45813,154
2009-06-19|12|Essendon Bombers|Melbourne Demons,2009-06-19,2009,43684.0,30.0,45677.0,3.0,45191,117
2009-06-20|12|Collingwood Magpies|Sydney Swans,2009-06-20,2009,45646.0,41.0,45469.0,3.0,45782,149
2009-06-21|12|Fremantle Dockers|Geelong Cats,2009-06-21,2009,45420.0,31.0,43500.0,5.0,43500,140
2009-06-26|13|Carlton Blues|Essendon Bombers,2009-06-26,2009,45213.0,30.0,44515.0,5.0,45213,110
2009-06-27|13|Adelaide Crows|Sydney Swans,2009-06-27,2009,44380.0,30.0,44719.0,4.0,44380,126
2009-06-27|13|Brisbane Lions|Melbourne Demons,2009-06-27,2009,45813.0,33.0,45387.0,5.0,45390,135
2009-06-27|13|Collingwood Magpies|Fremantle Dockers,2009-06-27,2009,45048.0,41.0,43294.0,4.0,45048,158
2009-06-27|13|Hawthorn Hawks|West Coast Eagles,2009-06-27,2009,44508.0,40.0,44825.0,5.0,44508,147
2009-06-28|13|Geelong Cats|Port Adelaide Power,2009-06-28,2009,43262.0,36.0,43500.0,4.0,43262,148
2009-06-28|13|North Melbourne Kangaroos|Western Bulldogs,2009-06-28,2009,43994.0,29.0,43883.0,3.0,45624,120
2009-06-28|13|Richmond Tigers|St Kilda Saints,2009-06-28,2009,43903.0,35.0,44239.0,5.0,43903,128
2009-07-03|14|Collingwood Magpies|Essendon Bombers,2009-07-03,2009,43727.0,36.0,43580.0,4.0,45530,133
2009-07-04|14|Adelaide Crows|Richmond Tigers,2009-07-04,2009,45121.0,33.0,45102.0,5.0,45089,124
2009-07-04|14|Brisbane Lions|Port Adelaide Power,2009-07-04,2009,44668.0,30.0,43773.0,4.0,43543,119
2009-07-04|14|Hawthorn Hawks|Western Bulldogs,2009-07-04,2009,43428.0,35.0,44044.0,3.0,45624,135
2009-07-04|14|Melbourne Demons|West Coast Eagles,2009-07-04,2009,43948.0,29.0,44216.0,4.0,43948,143
2009-07-05|14|Carlton Blues|Fremantle Dockers,2009-07-05,2009,43529.0,33.0,44623.0,4.0,43884,140
2009-07-05|14|Geelong Cats|St Kilda Saints,2009-07-05,2009,45420.0,39.0,45540.0,4.0,45420,151
2009-07-05|14|North Melbourne Kangaroos|Sydney Swans,2009-07-05,2009,45646.0,37.0,44177.0,3.0,45782,129
2009-07-10|15|Collingwood Magpies|Western Bulldogs,2009-07-10,2009,43994.0,35.0,45469.0,4.0,43727,140
2009-07-11|15|Adelaide Crows|Fremantle Dockers,2009-07-11,2009,43455.0,30.0,44719.0,5.0,44719,121
2009-07-11|15|Brisbane Lions|Geelong Cats,2009-07-11,2009,45420.0,35.0,45387.0,4.0,45387,140
2009-07-11|15|Carlton Blues|Richmond Tigers,2009-07-11,2009,45445.0,35.0,45513.0,9.0,45445,118
2009-07-11|15|Essendon Bombers|Sydney Swans,2009-07-11,2009,45873.0,30.0,45263.0,3.0,45001,131
2009-07-12|15|Hawthorn Hawks|North Melbourne Kangaroos,2009-07-12,2009,44898.0,30.0,43847.0,4.0,43296,118
2009-07-12|15|Melbourne Demons|Port Adelaide Power,2009-07-12,2009,45390.0,37.0,44195.0,4.0,43537,122
2009-07-12|15|St Kilda Saints|West Coast Eagles,2009-07-12,2009,44516.0,43.0,44501.0,4.0,44516,166
2009-07-17|16|Essendon Bombers|Western Bulldogs,2009-07-17,2009,45624.0,30.0,45562.0,5.0,45624,137
2009-07-18|16|Brisbane Lions|Fremantle Dockers,2009-07-18,2009,44782.0,31.0,45387.0,4.0,43569,114
2009-07-18|16|Carlton Blues|Sydney Swans,2009-07-18,2009,45782.0,33.0,45513.0,5.0,45782,173
2009-07-18|16|Collingwood Magpies|Hawthorn Hawks,2009-07-18,2009,45048.0,35.0,43847.0,5.0,45048,141
2009-07-18|16|Geelong Cats|Melbourne Demons,2009-07-18,2009,43262.0,40.0,43353.0,3.0,44892,131
2009-07-19|16|Adelaide Crows|St Kilda Saints,2009-07-19,2009,44754.0,39.0,44501.0,4.0,44754,160
2009-07-19|16|North Melbourne Kangaroos|Richmond Tigers,2009-07-19,2009,45576.0,31.0,43991.0,3.0,45576,127
2009-07-19|16|Port Adelaide Power|West Coast Eagles,2009-07-19,2009,44377.0,38.0,43773.0,3.0,43683,133
2009-07-24|17|Carlton Blues|Collingwood Magpies,2009-07-24,2009,45048.0,38.0,45469.0,3.0,45048,131
2009-07-25|17|Brisbane Lions|North Melbourne Kangaroos,2009-07-25,2009,45881.0,34.0,45387.0,8.0,45387,145
2009-07-25|17|Fremantle Dockers|West Coast Eagles,2009-07-25,2009,45793.0,36.0,43378.0,2.0,45793,136
2009-07-25|17|Geelong Cats|Hawthorn Hawks,2009-07-25,2009,44892.0,42.0,43847.0,5.0,44892,185
2009-07-25|17|St Kilda Saints|Western Bulldogs,2009-07-25,2009,43428.0,39.0,44501.0,5.0,43428,140
2009-07-26|17|Adelaide Crows|Port Adelaide Power,2009-07-26,2009,44767.0,32.0,45396.0,4.0,43537,126
2009-07-26|17|Essendon Bombers|Richmond Tigers,2009-07-26,2009,44735.0,34.0,44785.0,6.0,44785,124
2009-07-26|17|Melbourne Demons|Sydney Swans,2009-07-26,2009,44463.0,31.0,44169.0,3.0,45367,108
2009-07-31|18|Carlton Blues|North Melbourne Kangaroos,2009-07-31,2009,43296.0,33.0,44558.0,4.0,43884,119
2009-08-01|18|Adelaide Crows|Geelong Cats,2009-08-01,2009,45549.0,35.0,45420.0,6.0,45420,136
2009-08-01|18|Brisbane Lions|Collingwood Magpies,2009-08-01,2009,44673.0,36.0,45387.0,5.0,45387,130
2009-08-01|18|Fremantle Dockers|Western Bulldogs,2009-08-01,2009,43645.0,35.0,45316.0,5.0,45316,142
2009-08-01|18|St Kilda Saints|Sydney Swans,2009-08-01,2009,44516.0,34.0,45224.0,3.0,44516,129
2009-08-02|18|Essendon Bombers|West Coast Eagles,2009-08-02,2009,45505.0,31.0,44446.0,4.0,45191,121
2009-08-02|18|Hawthorn Hawks|Port Adelaide Power,2009-08-02,2009,43406.0,35.0,43927.0,4.0,43406,119
2009-08-02|18|Melbourne Demons|Richmond Tigers,2009-08-02,2009,45445.0,27.0,45309.0,3.0,45721,124
2009-08-07|19|Carlton Blues|Geelong Cats,2009-08-07,2009,43884.0,32.0,45513.0,4.0,45513,142
2009-08-08|19|Adelaide Crows|Collingwood Magpies,2009-08-08,2009,45089.0,35.0,43294.0,3.0,43727,141
2009-08-08|19|Brisbane Lions|Essendon Bombers,2009-08-08,2009,44917.0,33.0,44583.0,3.0,43569,145
2009-08-08|19|Hawthorn Hawks|St Kilda Saints,2009-08-08,2009,44508.0,31.0,44501.0,3.0,43334,136
2009-08-08|19|West Coast Eagles|Western Bulldogs,2009-08-08,2009,45505.0,32.0,44216.0,4.0,45505,148
2009-08-09|19|Fremantle Dockers|Port Adelaide Power,2009-08-09,2009,43455.0,37.0,44385.0,4.0,43455,128
2009-08-09|19|Melbourne Demons|North Melbourne Kangaroos,2009-08-09,2009,43353.0,27.0,43908.0,5.0,43908,121
2009-08-09|19|Richmond Tigers|Sydney Swans,2009-08-09,2009,45548.0,25.0,45548.0,4.0,45548,158
2009-08-14|20|Adelaide Crows|Hawthorn Hawks,2009-08-14,2009,44415.0,38.0,43847.0,4.0,44415,122
2009-08-15|20|Brisbane Lions|Western Bulldogs,2009-08-15,2009,45359.0,37.0,43744.0,3.0,43988,123
2009-08-15|20|Collingwood Magpies|Richmond Tigers,2009-08-15,2009,45048.0,34.0,45469.0,4.0,43580,130
2009-08-15|20|Geelong Cats|Sydney Swans,2009-08-15,2009,43262.0,44.0,43500.0,3.0,43262,141
2009-08-15|20|North Melbourne Kangaroos|West Coast Eagles,2009-08-15,2009,44891.0,33.0,43268.0,3.0,43296,114
2009-08-16|20|Carlton Blues|Port Adelaide Power,2009-08-16,2009,44558.0,33.0,45513.0,6.0,45513,131
2009-08-16|20|Essendon Bombers|St Kilda Saints,2009-08-16,2009,45191.0,37.0,44515.0,4.0,45191,146
2009-08-16|20|Fremantle Dockers|Melbourne Demons,2009-08-16,2009,43684.0,31.0,44195.0,4.0,43353,121
2009-08-21|21|Geelong Cats|Western Bulldogs,2009-08-21,2009,43262.0,40.0,45757.0,4.0,44892,136
2009-08-22|21|Adelaide Crows|West Coast Eagles,2009-08-22,2009,45492.0,37.0,44719.0,6.0,45089,127
2009-08-22|21|Brisbane Lions|Port Adelaide Power,2009-08-22,2009,43406.0,32.0,45381.0,5.0,45813,120
2009-08-22|21|Carlton Blues|Melbourne Demons,2009-08-22,2009,44558.0,37.0,45513.0,7.0,43529,129
2009-08-22|21|Hawthorn Hawks|Richmond Tigers,2009-08-22,2009,43713.0,36.0,43847.0,5.0,43713,139
2009-08-23|21|Collingwood Magpies|Sydney Swans,2009-08-23,2009,43358.0,24.0,43294.0,4.0,45548,123
2009-08-23|21|Essendon Bombers|Fremantle Dockers,2009-08-23,2009,43769.0,27.0,43330.0,4.0,44856,117
2009-08-23|21|North Melbourne Kangaroos|St Kilda Saints,2009-08-23,2009,45046.0,33.0,44684.0,4.0,45046,152
2009-08-28|22|Richmond Tigers|West Coast Eagles,2009-08-28,2009,43713.0,28.0,44266.0,5.0,43713,136
2009-08-29|22|Adelaide Crows|Carlton Blues,2009-08-29,2009,43884.0,37.0,45513.0,5.0,45149,134
2009-08-29|22|Brisbane Lions|Sydney Swans,2009-08-29,2009,45782.0,26.0,45783.0,4.0,43569,130
2009-08-29|22|Essendon Bombers|Hawthorn Hawks,2009-08-29,2009,44508.0,36.0,44114.0,4.0,45001,139
2009-08-29|22|Fremantle Dockers|Geelong Cats,2009-08-29,2009,45748.0,36.0,44012.0,3.0,45748,133
2009-08-29|22|North Melbourne Kangaroos|Port Adelaide Power,2009-08-29,2009,43621.0,33.0,43773.0,3.0,43887,109
2009-08-30|22|Collingwood Magpies|Western Bulldogs,2009-08-30,2009,43428.0,35.0,45624.0,4.0,43994,149
2009-08-30|22|Melbourne Demons|St Kilda Saints,2009-08-30,2009,45582.0,37.0,44786.0,6.0,44857,141
2009-09-04|EF|Adelaide Crows|Essendon Bombers,2009-09-04,2009,45733.0,30.0,44719.0,5.0,45733,114
2009-09-05|EF|Brisbane Lions|Carlton Blues,2009-09-05,2009,44194.0,30.0,45381.0,5.0,43529,117
2009-09-05|QF|Geelong Cats|Western Bulldogs,2009-09-05,2009,43796.0,35.0,43349.0,3.0,45855,122
2009-09-06|QF|Collingwood Magpies|St Kilda Saints,2009-09-06,2009,43821.0,42.0,44786.0,5.0,43821,158
2009-09-11|SF|Brisbane Lions|Western Bulldogs,2009-09-11,2009,43428.0,36.0,45562.0,4.0,45498,131
2009-09-12|SF|Adelaide Crows|Collingwood Magpies,2009-09-12,2009,45549.0,34.0,45102.0,4.0,44927,122
2009-09-18|PF|St Kilda Saints|Western Bulldogs,2009-09-18,2009,45582.0,34.0,44786.0,4.0,45582,123
2009-09-19|PF|Collingwood Magpies|Geelong Cats,2009-09-19,2009,43262.0,34.0,45420.0,5.0,43349,147
2009-09-26|GF|Geelong Cats|St Kilda Saints,2009-09-26,2009,43925.0,30.0,45420.0,3.0,45420,119
2010-03-25|1|Carlton Blues|Richmond Tigers,2010-03-25,2010,43529.0,40.0,43383.0,3.0,43529,131
2010-03-26|1|Essendon Bombers|Geelong Cats,2010-03-26,2010,43262.0,37.0,43500.0,3.0,45001,145
2010-03-27|1|Brisbane Lions|West Coast Eagles,2010-03-27,2010,43442.0,31.0,45387.0,5.0,45387,138
2010-03-27|1|Hawthorn Hawks|Melbourne Demons,2010-03-27,2010,44066.0,34.0,43463.0,3.0,44066,142
2010-03-27|1|St Kilda Saints|Sydney Swans,2010-03-27,2010,45782.0,33.0,44786.0,4.0,45782,123
2010-03-28|1|Adelaide Crows|Fremantle Dockers,2010-03-28,2010,43344.0,33.0,45161.0,4.0,43344,128
2010-03-28|1|Collingwood Magpies|Western Bulldogs,2010-03-28,2010,43428.0,38.0,43727.0,4.0,44905,143
2010-03-28|1|North Melbourne Kangaroos|Port Adelaide Power,2010-03-28,2010,43621.0,39.0,45576.0,3.0,43296,132
2010-04-01|2|Brisbane Lions|Carlton Blues,2010-04-01,2010,44558.0,34.0,45387.0,7.0,45387,141
2010-04-03|2|Collingwood Magpies|Melbourne Demons,2010-04-03,2010,43358.0,27.0,44686.0,4.0,44673,116
2010-04-03|2|North Melbourne Kangaroos|St Kilda Saints,2010-04-03,2010,44516.0,35.0,44786.0,7.0,44786,147
2010-04-03|2|Port Adelaide Power|West Coast Eagles,2010-04-03,2010,44891.0,30.0,43683.0,4.0,44891,130
2010-04-04|2|Adelaide Crows|Sydney Swans,2010-04-04,2010,45782.0,29.0,43674.0,5.0,44415,134
2010-04-04|2|Essendon Bombers|Fremantle Dockers,2010-04-04,2010,43344.0,34.0,43330.0,3.0,43344,127
2010-04-04|2|Richmond Tigers|Western Bulldogs,2010-04-04,2010,43428.0,26.0,44050.0,3.0,43888,130
2010-04-05|2|Geelong Cats|Hawthorn Hawks,2010-04-05,2010,43262.0,38.0,44825.0,4.0,43349,132
2010-04-09|3|Collingwood Magpies|St Kilda Saints,2010-04-09,2010,43889.0,32.0,43903.0,2.0,43889,152
2010-04-10|3|Brisbane Lions|Port Adelaide Power,2010-04-10,2010,43621.0,30.0,45387.0,5.0,44852,113
2010-04-10|3|Carlton Blues|Essendon Bombers,2010-04-10,2010,44315.0,31.0,45245.0,4.0,44941,120
2010-04-10|3|North Melbourne Kangaroos|West Coast Eagles,2010-04-10,2010,45576.0,44.0,44266.0,5.0,45576,163
2010-04-10|3|Richmond Tigers|Sydney Swans,2010-04-10,2010,43951.0,33.0,45381.0,4.0,44415,142
2010-04-11|3|Adelaide Crows|Melbourne Demons,2010-04-11,2010,45549.0,35.0,45396.0,3.0,45549,116
2010-04-11|3|Fremantle Dockers|Geelong Cats,2010-04-11,2010,43262.0,33.0,45793.0,5.0,45420,146
2010-04-11|3|Hawthorn Hawks|Western Bulldogs,2010-04-11,2010,43428.0,35.0,45563.0,6.0,43428,154
2010-04-16|4|Essendon Bombers|West Coast Eagles,2010-04-16,2010,45191.0,34.0,44266.0,4.0,44046,114
2010-04-17|4|Adelaide Crows|Carlton Blues,2010-04-17,2010,45158.0,36.0,43872.0,3.0,44558,144
2010-04-17|4|Brisbane Lions|Western Bulldogs,2010-04-17,2010,45813.0,31.0,45513.0,4.0,45813,110
2010-04-17|4|Collingwood Magpies|Hawthorn Hawks,2010-04-17,2010,44066.0,34.0,45079.0,3.0,45048,119
2010-04-17|4|North Melbourne Kangaroos|Sydney Swans,2010-04-17,2010,43982.0,27.0,45381.0,4.0,45381,117
2010-04-18|4|Fremantle Dockers|St Kilda Saints,2010-04-18,2010,43748.0,36.0,43903.0,5.0,43748,135
2010-04-18|4|Geelong Cats|Port Adelaide Power,2010-04-18,2010,43262.0,37.0,44161.0,6.0,43262,133
2010-04-18|4|Melbourne Demons|Richmond Tigers,2010-04-18,2010,44514.0,37.0,45054.0,5.0,44514,131
2010-04-23|5|Adelaide Crows|Western Bulldogs,2010-04-23,2010,43883.0,35.0,45563.0,5.0,43883,125
2010-04-24|5|Brisbane Lions|Melbourne Demons,2010-04-24,2010,45359.0,32.0,45513.0,4.0,45054,112
2010-04-24|5|Port Adelaide Power|St Kilda Saints,2010-04-24,2010,44516.0,36.0,44870.0,3.0,43543,130
2010-04-24|5|Sydney Swans|West Coast Eagles,2010-04-24,2010,44355.0,30.0,45381.0,6.0,45188,115
2010-04-25|5|Collingwood Magpies|Essendon Bombers,2010-04-25,2010,45001.0,34.0,43580.0,4.0,45001,139
2010-04-25|5|Fremantle Dockers|Richmond Tigers,2010-04-25,2010,43344.0,32.0,45793.0,4.0,43344,115
2010-04-25|5|Hawthorn Hawks|North Melbourne Kangaroos,2010-04-25,2010,44066.0,33.0,43847.0,5.0,45561,113
2010-04-26|5|Carlton Blues|Geelong Cats,2010-04-26,2010,43262.0,33.0,43872.0,3.0,43262,145
2010-04-30|6|St Kilda Saints|Western Bulldogs,2010-04-30,2010,43614.0,36.0,43302.0,2.0,43888,167
2010-05-01|6|Adelaide Crows|Port Adelaide Power,2010-05-01,2010,43621.0,29.0,43927.0,5.0,43927,120
2010-05-01|6|Brisbane Lions|Sydney Swans,2010-05-01,2010,45782.0,26.0,45381.0,6.0,44132,108
2010-05-01|6|Essendon Bombers|Hawthorn Hawks,2010-05-01,2010,44315.0,32.0,43847.0,5.0,44315,137
2010-05-01|6|Melbourne Demons|North Melbourne Kangaroos,2010-05-01,2010,43948.0,33.0,45555.0,4.0,43948,128
2010-05-02|6|Carlton Blues|Collingwood Magpies,2010-05-02,2010,44194.0,37.0,44623.0,5.0,45048,140
2010-05-02|6|Fremantle Dockers|West Coast Eagles,2010-05-02,2010,43772.0,28.0,45793.0,5.0,45793,119
2010-05-02|6|Geelong Cats|Richmond Tigers,2010-05-02,2010,45121.0,38.0,44161.0,5.0,44161,153
2010-05-07|7|Melbourne Demons|Western Bulldogs,2010-05-07,2010,44886.0,39.0,43353.0,3.0,43883,142
2010-05-08|7|Brisbane Lions|Fremantle Dockers,2010-05-08,2010,45359.0,36.0,45513.0,3.0,45359,137
2010-05-08|7|Collingwood Magpies|North Melbourne Kangaroos,2010-05-08,2010,45048.0,38.0,44927.0,5.0,45048,123
2010-05-08|7|Essendon Bombers|Port Adelaide Power,2010-05-08,2010,45191.0,31.0,43685.0,3.0,44515,130
2010-05-08|7|Hawthorn Hawks|West Coast Eagles,2010-05-08,2010,44279.0,31.0,44216.0,6.0,44825,119
2010-05-09|7|Adelaide Crows|Richmond Tigers,2010-05-09,2010,45549.0,30.0,45102.0,4.0,45089,121
2010-05-09|7|Geelong Cats|Sydney Swans,2010-05-09,2010,43262.0,38.0,44712.0,5.0,43262,167
