match_id,match_date,season,round,home_team,away_team,venue,home_score,away_score,target_home_win,target_draw,target_result,target_margin,home_win_rate_last5,away_win_rate_last5,home_avg_score_for_last5,away_avg_score_for_last5,home_avg_score_against_last5,away_avg_score_against_last5,home_win_streak,away_win_streak,home_rest_days,away_rest_days,home_ladder_points_prior,away_ladder_points_prior,home_ladder_position_prior,away_ladder_position_prior,ladder_points_diff,h2h_home_win_rate_prior,h2h_games_prior
12090,1991-04-20,1991,5,Fitzroy Lions,richmond tigers,Princes Park,89,113,0,0,L,-24,0.2,0.0,70.8,78.6,126.8,110.6,0,0,7.0,266.0,0,0,18.0,,0,,0
13705,1991-04-20,1991,5,Melbourne Demons,North Melbourne Kangaroos,Melbourne Cricket Ground,182,112,1,0,W,70,0.4,0.4,120.0,99.8,108.4,119.0,1,0,7.0,8.0,8,4,7.0,14.0,4,0.35714285714285715,14
15602,1991-04-20,1991,5,Western Bulldogs,Hawthorn Hawks,Waverley Park,118,107,1,0,W,11,0.4,0.6,89.4,117.2,110.6,85.6,1,2,7.0,14.0,4,8,14.0,6.0,-4,0.35714285714285715,14
12510,1991-04-21,1991,5,Geelong Cats,carlton blues,GMHBA Stadium,95,58,1,0,W,37,0.6,0.4,122.0,93.0,88.4,95.2,3,0,7.0,252.0,12,0,3.0,,12,0.3333333333333333,3
15206,1991-04-21,1991,5,West Coast Eagles,Adelaide Crows,Domain Stadium,130,65,1,0,W,65,0.8,0.3333333333333333,99.8,94.33333333333333,70.8,88.33333333333333,3,0,9.0,8.0,12,4,3.0,13.0,8,,0
11311,1991-04-25,1991,6,Collingwood Magpies,Melbourne Demons,Waverley Park,77,113,0,0,L,-36,0.8,0.6,99.2,136.4,66.2,104.8,2,2,5.0,5.0,8,12,7.0,4.0,-4,0.5714285714285714,14
13305,1991-04-25,1991,6,North Melbourne Kangaroos,Sydney Swans,Melbourne Cricket Ground,188,134,1,0,W,54,0.2,0.2,86.4,117.2,138.0,145.0,0,0,5.0,6.0,4,4,15.0,14.0,0,0.6363636363636364,11
10522,1991-04-27,1991,6,Brisbane Bears,Essendon Bombers,People First Stadium,83,114,0,0,L,-31,0.0,0.8,81.0,114.8,130.6,93.8,0,4,7.0,8.0,0,16,19.0,3.0,-16,0.0,6
10914,1991-04-27,1991,6,Carlton Blues,St Kilda Saints,Princes Park,94,60,1,0,W,34,0.4,0.7,107.8,113.0,109.4,113.0,0,0,14.0,14.0,8,10,7.0,5.0,-2,0.8888888888888888,9
12511,1991-04-27,1991,6,Geelong Cats,west coast eagles,Waverley Park,89,134,0,0,L,-45,0.8,0.1,123.0,76.6,81.6,113.4,4,0,6.0,224.0,16,0,3.0,,16,1.0,1
10228,1991-04-28,1991,6,Adelaide Crows,Western Bulldogs,AAMI Stadium,128,97,1,0,W,31,0.25,0.6,87.0,97.0,98.75,111.2,0,2,7.0,8.0,4,8,15.0,10.0,-4,,0
12091,1991-04-28,1991,6,Fitzroy Lions,Hawthorn Hawks,Moorabbin Oval,74,231,0,0,L,-157,0.2,0.4,82.2,115.4,125.8,92.2,0,0,8.0,8.0,0,8,21.0,7.0,-8,0.3076923076923077,13
13306,1991-05-03,1991,7,North Melbourne Kangaroos,Fitzroy Lions,Melbourne Cricket Ground,141,97,1,0,W,44,0.4,0.0,110.6,72.0,133.6,149.4,1,0,8.0,5.0,8,0,10.0,21.0,8,0.5833333333333334,12
11701,1991-05-04,1991,7,Essendon Bombers,carlton blues,Waverley Park,115,94,1,0,W,21,1.0,0.2,129.4,83.8,92.6,99.0,5,0,7.0,13.0,20,0,1.0,19.0,20,1.0,1
12923,1991-05-04,1991,7,Hawthorn Hawks,West Coast Eagles,Princes Park,62,144,0,0,L,-82,0.6,0.8,140.8,99.8,83.8,63.8,1,4,6.0,13.0,12,16,5.0,2.0,-4,0.6,5
13707,1991-05-04,1991,7,Melbourne Demons,Brisbane Bears,Melbourne Cricket Ground,126,113,1,0,W,13,0.8,0.0,155.0,78.4,100.4,130.0,3,0,9.0,7.0,16,0,4.0,20.0,16,0.8571428571428571,7
14528,1991-05-04,1991,7,St Kilda Saints,Adelaide Crows,Moorabbin Oval,162,31,1,0,W,131,0.5,0.4,101.6,95.2,108.6,98.4,0,1,7.0,6.0,10,8,8.0,10.0,2,,0
14912,1991-05-05,1991,7,Sydney Swans,Geelong Cats,Sydney Cricket Ground,144,98,1,0,W,46,0.2,0.8,122.2,124.2,154.8,90.4,0,0,10.0,8.0,4,16,16.0,4.0,-12,0.38461538461538464,13
15604,1991-05-05,1991,7,Western Bulldogs,richmond tigers,Western Oval,133,101,1,0,W,32,0.4,0.2,93.0,86.6,117.6,110.6,0,1,7.0,15.0,8,4,11.0,15.0,4,1.0,2
11702,1991-05-11,1991,8,Essendon Bombers,West Coast Eagles,Windy Hill,87,94,0,0,L,-7,1.0,1.0,129.8,117.0,89.6,52.0,6,5,7.0,7.0,24,20,1.0,2.0,4,0.8571428571428571,7
12093,1991-05-11,1991,8,Fitzroy Lions,Sydney Swans,Princes Park,70,147,0,0,L,-77,0.0,0.4,81.6,136.0,141.6,141.2,0,1,8.0,6.0,0,8,21.0,11.0,-8,0.46153846153846156,13
12513,1991-05-11,1991,8,Geelong Cats,North Melbourne Kangaroos,GMHBA Stadium,119,150,0,0,L,-31,0.6,0.4,117.8,118.0,98.4,141.4,0,2,6.0,8.0,16,12,4.0,9.0,4,0.38461538461538464,13
12924,1991-05-11,1991,8,Hawthorn Hawks,Carlton Blues,Waverley Park,122,78,1,0,W,44,0.6,0.6,140.4,109.6,98.0,98.2,0,1,7.0,14.0,12,12,7.0,8.0,0,0.6666666666666666,18
13708,1991-05-11,1991,8,Melbourne Demons,Western Bulldogs,Melbourne Cricket Ground,121,82,1,0,W,39,0.8,0.6,144.2,104.4,113.2,108.6,4,1,7.0,6.0,20,12,3.0,10.0,8,0.5384615384615384,13
10524,1991-05-12,1991,8,Brisbane Bears,St Kilda Saints,The Gabba,79,148,0,0,L,-69,0.0,0.7,89.4,115.4,134.4,89.2,0,1,8.0,8.0,0,14,20.0,7.0,-14,0.5,6
14154,1991-05-12,1991,8,Richmond Tigers,Collingwood Magpies,Melbourne Cricket Ground,159,102,1,0,W,57,0.2,0.6,107.2,91.2,125.8,78.0,0,0,29.0,17.0,0,8,18.0,11.0,-8,0.23076923076923078,13
13308,1991-05-17,1991,9,North Melbourne Kangaroos,Adelaide Crows,Melbourne Cricket Ground,120,118,1,0,W,2,0.6,0.2,129.2,70.4,131.8,117.0,3,0,6.0,13.0,16,8,7.0,12.0,8,,0
10917,1991-05-18,1991,9,Carlton Blues,Richmond Tigers,Princes Park,93,81,1,0,W,12,0.6,0.2,102.6,111.2,97.6,124.4,0,1,7.0,6.0,12,4,8.0,17.0,8,0.8181818181818182,11
11313,1991-05-18,1991,9,Collingwood Magpies,Geelong Cats,Victoria Park,90,132,0,0,L,-42,0.4,0.4,93.8,118.2,101.6,114.8,0,0,6.0,7.0,8,16,11.0,7.0,-8,0.6153846153846154,13
12925,1991-05-18,1991,9,Hawthorn Hawks,essendon bombers,Waverley Park,103,87,1,0,W,16,0.6,0.4,131.6,82.4,98.6,82.8,1,0,7.0,273.0,16,0,7.0,,16,1.0,1
15606,1991-05-18,1991,9,Western Bulldogs,brisbane bears,Western Oval,101,96,1,0,W,5,0.6,0.4,107.2,89.8,109.4,111.6,0,0,7.0,300.0,12,0,10.0,,12,,0
14914,1991-05-19,1991,9,Sydney Swans,St Kilda Saints,Sydney Cricket Ground,113,119,0,0,L,-6,0.6,0.7,143.8,123.6,128.8,88.6,2,2,8.0,7.0,12,18,10.0,7.0,-6,0.6428571428571429,14
15210,1991-05-19,1991,9,West Coast Eagles,Fitzroy Lions,Domain Stadium,125,26,1,0,W,99,1.0,0.0,116.0,84.0,65.4,147.6,6,0,8.0,8.0,24,0,1.0,23.0,24,0.5,6
10231,1991-05-24,1991,10,Adelaide Crows,melbourne demons,AAMI Stadium,106,72,1,0,W,34,0.2,0.6,77.8,95.6,120.2,88.8,0,1,7.0,278.0,8,0,12.0,,8,,0
11314,1991-05-25,1991,10,Collingwood Magpies,Hawthorn Hawks,Waverley Park,108,151,0,0,L,-43,0.4,0.6,100.2,125.0,111.0,100.2,0,2,7.0,7.0,8,20,12.0,5.0,-12,0.18181818181818182,11
12095,1991-05-25,1991,10,Fitzroy Lions,geelong cats,Princes Park,127,106,1,0,W,21,0.0,0.2,71.2,84.2,151.4,105.2,0,0,6.0,322.0,0,0,24.0,,0,1.0,2
13309,1991-05-25,1991,10,North Melbourne Kangaroos,Western Bulldogs,Melbourne Cricket Ground,141,127,1,0,W,14,0.8,0.6,142.2,106.2,130.0,110.6,4,1,8.0,7.0,20,16,7.0,9.0,4,0.42857142857142855,14
14531,1991-05-25,1991,10,St Kilda Saints,Essendon Bombers,Moorabbin Oval,81,109,0,0,L,-28,0.7,0.8,116.6,113.8,82.2,89.6,3,0,6.0,14.0,22,24,6.0,4.0,-2,0.0,14
10526,1991-05-26,1991,10,Brisbane Bears,Richmond Tigers,People First Stadium,75,82,0,0,L,-7,0.0,0.2,91.2,111.0,138.6,121.6,0,0,14.0,8.0,0,4,25.0,17.0,-4,0.7142857142857143,7
15211,1991-05-26,1991,10,West Coast Eagles,Sydney Swans,Domain Stadium,106,72,1,0,W,34,1.0,0.4,124.0,133.6,59.0,127.2,7,0,7.0,7.0,28,12,1.0,10.0,16,0.6,5
11705,1991-06-01,1991,11,Essendon Bombers,Melbourne Demons,Windy Hill,86,80,1,0,W,6,0.8,1.0,117.2,139.4,96.4,98.8,1,5,7.0,21.0,28,24,2.0,4.0,4,0.7857142857142857,14
12516,1991-06-01,1991,11,Geelong Cats,Adelaide Crows,GMHBA Stadium,177,93,1,0,W,84,0.4,0.4,106.6,89.6,115.2,116.2,1,1,14.0,8.0,20,12,7.0,11.0,8,,0
12927,1991-06-01,1991,11,Hawthorn Hawks,st kilda saints,Princes Park,77,103,0,0,L,-26,0.8,0.2,133.8,100.0,98.2,136.2,3,0,7.0,61.0,24,0,3.0,22.0,24,1.0,1
13310,1991-06-01,1991,11,North Melbourne Kangaroos,Collingwood Magpies,Melbourne Cricket Ground,130,114,1,0,W,16,1.0,0.2,148.0,98.4,119.0,129.6,5,0,7.0,7.0,24,8,6.0,13.0,16,0.4230769230769231,13
14157,1991-06-01,1991,11,Richmond Tigers,West Coast Eagles,Waverley Park,80,117,0,0,L,-37,0.4,1.0,105.6,119.8,114.0,62.4,1,8,6.0,6.0,8,32,12.0,1.0,-24,0.3333333333333333,6
14916,1991-06-02,1991,11,Sydney Swans,Brisbane Bears,Sydney Cricket Ground,121,168,0,0,L,-47,0.4,0.0,122.0,88.6,116.2,117.0,0,0,7.0,7.0,12,0,10.0,25.0,12,0.6666666666666666,6
15608,1991-06-02,1991,11,Western Bulldogs,Carlton Blues,Western Oval,57,16,1,0,W,41,0.4,0.6,108.0,100.4,117.4,97.6,0,1,8.0,15.0,16,16,9.0,8.0,0,0.4642857142857143,14
10919,1991-06-08,1991,12,Carlton Blues,Collingwood Magpies,Waverley Park,82,62,1,0,W,20,0.4,0.0,78.2,98.2,95.0,137.0,0,0,6.0,7.0,16,8,9.0,13.0,8,0.6153846153846154,13
15609,1991-06-08,1991,12,Western Bulldogs,Sydney Swans,Western Oval,35,35,0,1,D,0,0.6,0.4,100.0,119.4,95.0,112.2,1,0,6.0,6.0,20,12,9.0,10.0,8,0.5,12
10233,1991-06-09,1991,12,Adelaide Crows,Fitzroy Lions,AAMI Stadium,50,47,1,0,W,3,0.4,0.2,95.2,78.8,125.6,150.0,0,1,8.0,15.0,12,4,11.0,20.0,8,,0
10528,1991-06-09,1991,12,Brisbane Bears,West Coast Eagles,People First Stadium,93,145,0,0,L,-52,0.2,1.0,103.6,117.2,118.2,65.4,1,9,7.0,8.0,4,36,19.0,1.0,-32,0.0,5
12928,1991-06-10,1991,12,Hawthorn Hawks,geelong cats,Princes Park,96,136,0,0,L,-40,0.6,0.0,103.0,77.0,104.0,105.2,0,0,9.0,16.0,24,0,4.0,23.0,24,0.75,4
13711,1991-06-10,1991,12,Melbourne Demons,Richmond Tigers,Melbourne Cricket Ground,90,96,0,0,L,-6,0.8,0.4,124.4,105.8,94.0,110.2,0,0,9.0,9.0,24,8,4.0,12.0,16,0.6666666666666666,15
14533,1991-06-10,1991,12,St Kilda Saints,North Melbourne Kangaroos,Moorabbin Oval,101,66,1,0,W,35,0.6,1.0,114.0,136.4,85.2,115.0,0,6,16.0,9.0,22,28,7.0,3.0,-6,0.25,8
15214,1991-06-14,1991,13,West Coast Eagles,Western Bulldogs,WACA,165,47,1,0,W,118,1.0,0.5,117.4,80.4,71.6,81.8,10,0,5.0,6.0,40,22,1.0,8.0,18,0.8,5
11706,1991-06-15,1991,13,Essendon Bombers,Collingwood Magpies,Waverley Park,74,76,0,0,L,-2,0.8,0.0,102.2,95.2,86.4,130.8,2,0,14.0,7.0,32,8,2.0,13.0,24,0.6666666666666666,15
12929,1991-06-15,1991,13,Hawthorn Hawks,brisbane bears,Princes Park,149,62,1,0,W,87,0.6,0.2,109.8,81.6,102.4,111.0,0,0,5.0,28.0,24,0,5.0,22.0,24,,0
14159,1991-06-15,1991,13,Richmond Tigers,Adelaide Crows,Melbourne Cricket Ground,47,85,0,0,L,-38,0.6,0.4,99.6,79.6,95.4,115.6,1,1,5.0,6.0,12,16,12.0,10.0,-4,,0
12097,1991-06-16,1991,13,Fitzroy Lions,St Kilda Saints,Moorabbin Oval,98,111,0,0,L,-13,0.2,0.8,73.4,122.2,113.8,79.6,0,1,7.0,6.0,4,26,21.0,5.0,-22,0.6428571428571429,14
13712,1991-06-16,1991,13,Melbourne Demons,Geelong Cats,Melbourne Cricket Ground,104,134,0,0,L,-30,0.6,0.4,106.0,123.0,90.8,122.2,0,2,6.0,15.0,24,24,6.0,7.0,0,0.42857142857142855,14
14918,1991-06-16,1991,13,Sydney Swans,Carlton Blues,Sydney Cricket Ground,124,110,1,0,W,14,0.3,0.6,97.6,72.6,99.6,76.4,0,1,8.0,8.0,14,20,11.0,9.0,-6,0.15384615384615385,13
14160,1991-06-21,1991,14,Richmond Tigers,North Melbourne Kangaroos,Melbourne Cricket Ground,128,172,0,0,L,-44,0.4,0.8,77.2,121.4,92.0,115.8,0,0,6.0,11.0,12,28,12.0,6.0,-16,0.3333333333333333,12
10921,1991-06-22,1991,14,Carlton Blues,West Coast Eagles,Princes Park,83,80,1,0,W,3,0.4,1.0,75.8,131.6,89.2,63.6,0,11,6.0,8.0,20,44,9.0,1.0,-24,0.3333333333333333,6
11318,1991-06-22,1991,14,Collingwood Magpies,Sydney Swans,Victoria Park,143,44,1,0,W,99,0.2,0.3,90.0,93.0,113.8,107.6,1,1,7.0,6.0,12,18,12.0,11.0,-6,0.5833333333333334,12
11707,1991-06-22,1991,14,Essendon Bombers,Fitzroy Lions,Windy Hill,122,83,1,0,W,39,0.6,0.2,94.2,73.6,85.0,107.8,0,0,7.0,6.0,32,4,2.0,21.0,28,0.5714285714285714,14
13713,1991-06-22,1991,14,Melbourne Demons,Hawthorn Hawks,Waverley Park,77,127,0,0,L,-50,0.4,0.6,104.2,115.2,102.2,99.2,0,1,6.0,7.0,24,28,7.0,5.0,-4,0.3125,16
14535,1991-06-22,1991,14,St Kilda Saints,Western Bulldogs,Moorabbin Oval,102,69,1,0,W,33,0.8,0.5,112.0,73.4,93.0,90.6,2,0,6.0,8.0,30,22,5.0,9.0,8,0.26666666666666666,15
10235,1991-06-23,1991,14,Adelaide Crows,Brisbane Bears,AAMI Stadium,156,90,1,0,W,66,0.6,0.2,90.4,105.6,92.6,124.4,2,0,8.0,14.0,20,4,10.0,20.0,16,,0
13313,1991-06-28,1991,15,North Melbourne Kangaroos,Hawthorn Hawks,Melbourne Cricket Ground,115,179,0,0,L,-64,0.8,0.6,125.8,120.0,117.6,97.2,1,2,7.0,6.0,32,32,5.0,4.0,0,0.15625,16
11319,1991-06-29,1991,15,Collingwood Magpies,adelaide crows,Victoria Park,160,37,1,0,W,123,0.4,1.0,100.6,132.0,96.2,108.0,2,1,7.0,83.0,16,4,12.0,16.0,12,,0
12099,1991-06-29,1991,15,Fitzroy Lions,Carlton Blues,Princes Park,41,60,0,0,L,-19,0.2,0.6,76.2,76.8,102.8,80.8,0,1,7.0,7.0,4,24,21.0,8.0,-20,0.23076923076923078,13
12519,1991-06-29,1991,15,Geelong Cats,Richmond Tigers,Waverley Park,131,98,1,0,W,33,0.6,0.4,132.0,86.6,116.2,107.8,3,0,13.0,8.0,28,12,6.0,13.0,16,0.8461538461538461,13
15612,1991-06-29,1991,15,Western Bulldogs,Essendon Bombers,Western Oval,89,43,1,0,W,46,0.3,0.6,67.0,95.6,91.8,82.8,0,1,7.0,7.0,22,36,10.0,3.0,-14,0.3333333333333333,15
14920,1991-06-30,1991,15,Sydney Swans,Melbourne Demons,Sydney Cricket Ground,94,177,0,0,L,-83,0.3,0.2,79.2,94.4,112.4,105.0,0,0,8.0,8.0,18,24,12.0,9.0,-6,0.4666666666666667,15
15216,1991-06-30,1991,15,West Coast Eagles,St Kilda Saints,Domain Stadium,137,93,1,0,W,44,0.8,0.8,122.6,102.8,75.0,91.0,0,3,8.0,8.0,44,34,1.0,4.0,10,0.5,4
10923,1991-07-06,1991,16,Carlton Blues,North Melbourne Kangaroos,Princes Park,89,95,0,0,L,-6,0.6,0.6,70.2,124.8,72.8,129.8,2,0,7.0,8.0,28,32,8.0,6.0,-4,0.7272727272727273,11
11320,1991-07-06,1991,16,Collingwood Magpies,Western Bulldogs,Victoria Park,133,80,1,0,W,53,0.6,0.5,111.0,59.4,73.4,72.2,3,1,7.0,7.0,20,26,11.0,9.0,-6,0.5384615384615384,13
12932,1991-07-06,1991,16,Hawthorn Hawks,Adelaide Crows,Waverley Park,158,95,1,0,W,63,0.6,0.8,125.6,98.0,98.6,86.6,3,3,8.0,13.0,36,24,2.0,11.0,12,,0
13715,1991-07-06,1991,16,Melbourne Demons,west coast eagles,Melbourne Cricket Ground,76,100,0,0,L,-24,0.2,0.3,105.6,86.8,107.4,104.4,1,1,6.0,70.0,28,4,7.0,15.0,24,,0
10531,1991-07-07,1991,16,Brisbane Bears,Fitzroy Lions,The Gabba,170,105,1,0,W,65,0.2,0.2,101.0,79.2,130.4,89.8,0,0,14.0,8.0,4,4,19.0,21.0,0,0.4,5
12520,1991-07-07,1991,16,Geelong Cats,Essendon Bombers,GMHBA Stadium,99,75,1,0,W,24,0.8,0.6,138.6,86.8,107.0,81.8,4,0,8.0,8.0,32,36,6.0,3.0,-4,0.42857142857142855,14
14162,1991-07-07,1991,16,Richmond Tigers,St Kilda Saints,Melbourne Cricket Ground,96,124,0,0,L,-28,0.2,0.6,89.8,97.6,119.0,95.8,0,0,8.0,7.0,12,34,13.0,6.0,-22,0.46153846153846156,13
15218,1991-07-12,1991,17,West Coast Eagles,collingwood magpies,WACA,135,54,1,0,W,81,0.8,0.5,128.8,104.2,79.2,99.8,1,0,12.0,90.0,48,6,1.0,16.0,42,0.0,1
10924,1991-07-13,1991,17,Carlton Blues,Adelaide Crows,Princes Park,48,55,0,0,L,-7,0.6,0.6,84.8,95.8,80.4,103.8,0,0,7.0,7.0,28,24,8.0,11.0,4,1.0,1
11710,1991-07-13,1991,17,Essendon Bombers,Richmond Tigers,Windy Hill,43,60,0,0,L,-17,0.4,0.2,80.0,93.0,85.4,120.4,0,0,6.0,6.0,36,12,5.0,13.0,24,0.8571428571428571,14
13315,1991-07-13,1991,17,North Melbourne Kangaroos,Brisbane Bears,Waverley Park,103,90,1,0,W,13,0.6,0.4,115.6,119.2,122.2,121.8,1,1,7.0,6.0,36,8,6.0,15.0,28,0.75,4
13716,1991-07-13,1991,17,Melbourne Demons,Fitzroy Lions,Melbourne Cricket Ground,92,55,1,0,W,37,0.2,0.0,104.8,74.8,110.2,102.6,0,0,7.0,6.0,28,4,7.0,21.0,24,0.6428571428571429,14
14538,1991-07-13,1991,17,St Kilda Saints,Geelong Cats,Moorabbin Oval,67,116,0,0,L,-49,0.8,1.0,106.2,134.6,93.2,92.0,1,5,6.0,6.0,38,36,4.0,5.0,2,0.16666666666666666,12
14921,1991-07-14,1991,17,Sydney Swans,Hawthorn Hawks,Sydney Cricket Ground,103,114,0,0,L,-11,0.3,0.8,83.6,141.8,126.6,97.0,0,4,14.0,8.0,18,40,12.0,2.0,-22,0.13333333333333333,15
11711,1991-07-20,1991,18,Essendon Bombers,North Melbourne Kangaroos,Windy Hill,123,49,1,0,W,74,0.2,0.6,71.4,110.2,81.4,117.4,0,2,7.0,7.0,36,40,6.0,4.0,-4,0.6428571428571429,14
12102,1991-07-20,1991,18,Fitzroy Lions,Collingwood Magpies,Princes Park,111,124,0,0,L,-13,0.0,0.8,76.4,114.8,111.0,63.4,0,4,7.0,14.0,4,24,21.0,11.0,-20,0.375,16
14164,1991-07-20,1991,18,Richmond Tigers,Hawthorn Hawks,Waverley Park,88,94,0,0,L,-6,0.2,1.0,85.8,145.4,111.0,90.4,1,5,7.0,6.0,16,44,13.0,2.0,-28,0.13333333333333333,15
14539,1991-07-20,1991,18,St Kilda Saints,Melbourne Demons,Moorabbin Oval,110,111,0,0,L,-1,0.6,0.4,99.4,105.2,103.2,102.0,0,1,7.0,7.0,38,32,6.0,7.0,6,0.3076923076923077,13
10239,1991-07-21,1991,18,Adelaide Crows,Sydney Swans,AAMI Stadium,118,122,0,0,L,-4,0.8,0.3,88.2,80.0,78.0,115.8,1,0,8.0,7.0,28,18,10.0,12.0,10,,0
10533,1991-07-21,1991,18,Brisbane Bears,Carlton Blues,People First Stadium,100,93,1,0,W,7,0.4,0.4,122.2,78.0,126.0,79.0,0,0,8.0,8.0,8,28,15.0,9.0,-20,0.3333333333333333,6
12522,1991-07-21,1991,18,Geelong Cats,Western Bulldogs,GMHBA Stadium,136,68,1,0,W,68,1.0,0.3,131.4,64.0,87.4,95.6,6,0,8.0,15.0,40,26,3.0,11.0,14,0.6666666666666666,12
13317,1991-07-26,1991,19,North Melbourne Kangaroos,West Coast Eagles,Melbourne Cricket Ground,85,82,1,0,W,3,0.6,0.8,106.8,132.4,121.8,74.0,0,2,6.0,14.0,40,52,5.0,1.0,-12,0.5714285714285714,7
10926,1991-07-27,1991,19,Carlton Blues,Melbourne Demons,Princes Park,68,80,0,0,L,-12,0.4,0.6,74.6,106.6,74.2,97.2,0,2,6.0,7.0,28,36,9.0,7.0,-8,0.5,16
11323,1991-07-27,1991,19,Collingwood Magpies,St Kilda Saints,Waverley Park,85,53,1,0,W,32,1.0,0.4,127.2,99.2,69.2,105.8,5,0,7.0,7.0,28,38,8.0,7.0,-10,0.9285714285714286,14
12523,1991-07-27,1991,19,Geelong Cats,Brisbane Bears,GMHBA Stadium,159,58,1,0,W,101,1.0,0.4,123.2,108.6,82.4,120.4,7,1,6.0,6.0,44,12,3.0,14.0,32,0.625,8
15615,1991-07-27,1991,19,Western Bulldogs,Fitzroy Lions,Western Oval,108,51,1,0,W,57,0.2,0.0,70.6,79.0,115.8,113.6,0,0,6.0,7.0,26,4,11.0,21.0,22,0.7142857142857143,14
10240,1991-07-28,1991,19,Adelaide Crows,essendon bombers,AAMI Stadium,108,81,1,0,W,27,0.6,0.2,101.8,82.0,93.0,88.0,0,0,7.0,71.0,28,0,11.0,22.0,28,,0
14923,1991-07-28,1991,19,Sydney Swans,Richmond Tigers,Sydney Cricket Ground,99,92,1,0,W,7,0.4,0.2,97.4,94.0,132.4,112.8,1,0,7.0,8.0,22,16,12.0,13.0,6,0.46153846153846156,13
10535,1991-08-03,1991,20,Brisbane Bears,Collingwood Magpies,People First Stadium,71,172,0,0,L,-101,0.4,1.0,101.6,129.0,123.2,65.0,0,6,7.0,7.0,12,32,14.0,8.0,-20,0.0,7
10927,1991-08-03,1991,20,Carlton Blues,Geelong Cats,Princes Park,105,103,1,0,W,2,0.2,1.0,71.6,128.2,74.2,73.2,0,8,7.0,7.0,28,48,11.0,2.0,-20,0.6363636363636364,11
11713,1991-08-03,1991,20,Essendon Bombers,Sydney Swans,Windy Hill,151,84,1,0,W,67,0.4,0.4,81.2,92.4,76.0,128.8,1,2,14.0,6.0,40,26,5.0,12.0,14,0.4666666666666667,15
12935,1991-08-03,1991,20,Hawthorn Hawks,Western Bulldogs,Waverley Park,83,69,1,0,W,14,1.0,0.4,134.4,82.8,95.6,93.0,6,1,14.0,7.0,48,30,3.0,11.0,18,0.6,15
13318,1991-08-03,1991,20,North Melbourne Kangaroos,Melbourne Demons,Melbourne Cricket Ground,88,140,0,0,L,-52,0.6,0.8,89.4,107.2,112.6,85.4,1,3,8.0,7.0,44,40,5.0,6.0,4,0.6,15
10241,1991-08-04,1991,20,Adelaide Crows,West Coast Eagles,AAMI Stadium,80,95,0,0,L,-15,0.6,0.6,106.4,119.8,99.8,72.4,1,0,7.0,9.0,32,52,10.0,1.0,-20,0.0,1
14166,1991-08-04,1991,20,Richmond Tigers,Fitzroy Lions,Melbourne Cricket Ground,97,156,0,0,L,-59,0.2,0.0,86.8,72.6,98.2,110.8,0,0,7.0,8.0,16,4,13.0,21.0,12,0.5333333333333333,15
15221,1991-08-09,1991,21,West Coast Eagles,Geelong Cats,WACA,82,81,1,0,W,1,0.6,0.8,105.8,122.6,79.0,74.6,1,0,5.0,6.0,56,48,1.0,3.0,8,0.8333333333333334,6
11714,1991-08-10,1991,21,Essendon Bombers,Brisbane Bears,Windy Hill,157,112,1,0,W,45,0.4,0.4,87.0,97.8,76.2,126.4,2,0,7.0,7.0,44,12,4.0,14.0,32,1.0,7
12936,1991-08-10,1991,21,Hawthorn Hawks,Fitzroy Lions,Princes Park,195,69,1,0,W,126,1.0,0.2,125.6,95.6,94.0,118.2,7,1,7.0,6.0,52,8,2.0,16.0,44,0.7142857142857143,14
13720,1991-08-10,1991,21,Melbourne Demons,Collingwood Magpies,Melbourne Cricket Ground,55,127,0,0,L,-72,0.8,1.0,99.8,134.8,84.2,70.4,4,7,7.0,7.0,44,36,5.0,8.0,8,0.4666666666666667,15
14541,1991-08-10,1991,21,St Kilda Saints,Carlton Blues,Waverley Park,155,101,1,0,W,54,0.2,0.2,89.4,80.6,109.0,86.6,0,1,14.0,7.0,38,32,8.0,9.0,6,0.1,10
15617,1991-08-10,1991,21,Western Bulldogs,Adelaide Crows,Western Oval,64,40,1,0,W,24,0.4,0.4,82.8,91.2,89.2,100.8,0,0,7.0,6.0,30,32,11.0,10.0,-2,0.0,1
14925,1991-08-11,1991,21,Sydney Swans,North Melbourne Kangaroos,Sydney Cricket Ground,100,136,0,0,L,-36,0.4,0.6,100.4,84.0,130.4,104.8,0,0,8.0,8.0,26,44,12.0,6.0,-18,0.3333333333333333,12
10243,1991-08-16,1991,22,Adelaide Crows,St Kilda Saints,AAMI Stadium,81,132,0,0,L,-51,0.4,0.4,80.2,101.8,82.0,101.8,0,1,6.0,6.0,32,42,11.0,7.0,-10,0.0,1
10929,1991-08-17,1991,22,Carlton Blues,essendon bombers,Waverley Park,84,88,0,0,L,-4,0.2,0.0,83.0,78.0,98.6,96.0,0,0,7.0,20.0,32,0,10.0,22.0,32,1.0,1
12106,1991-08-17,1991,22,Fitzroy Lions,North Melbourne Kangaroos,Princes Park,148,147,1,0,W,1,0.2,0.6,88.4,92.2,123.2,107.0,0,1,7.0,6.0,8,48,16.0,5.0,-40,0.38461538461538464,13
12526,1991-08-17,1991,22,Geelong Cats,Sydney Swans,GMHBA Stadium,115,88,1,0,W,27,0.6,0.4,119.0,101.6,76.0,122.2,0,0,8.0,6.0,48,26,3.0,12.0,22,0.5714285714285714,14
